100 0 0 0 0 0 0 0
0 91 0 0 0 0 9 0
0 0 96 4 0 0 0 0
0 0 5 95 0 0 0 0
0 0 0 0 80 0 20 0
0 0 0 0 0 69 0 31
0 13 0 0 15 0 72 0
0 0 0 0 0 24 0 76
