100 0 0 0 0 0 0 0
80 20 0 0 0 0 0 0
91 0 7 2 0 0 0 0
94 0 0 6 0 0 0 0
100 0 0 0 0 0 0 0
100 0 0 0 0 0 0 0
100 0 0 0 0 0 0 0
100 0 0 0 0 0 0 0
